fpr,tpr,thresholds
0.0,0.0,inf
0.0,0.007462686567164179,0.9638560651145791
0.0,0.08955223880597014,0.9366763668933414
0.0,0.1044776119402985,0.9332750007710254
0.0,0.12686567164179105,0.929237533058295
0.007462686567164179,0.12686567164179105,0.9292281322588103
0.007462686567164179,0.13432835820895522,0.9278067010215748
0.014925373134328358,0.13432835820895522,0.927706635457158
0.014925373134328358,0.20149253731343283,0.9144783217626263
0.022388059701492536,0.20149253731343283,0.9140058155322799
0.022388059701492536,0.22388059701492538,0.91068428730551
0.029850746268656716,0.22388059701492538,0.9094990676784256
0.029850746268656716,0.2462686567164179,0.9067099052292233
0.03731343283582089,0.2462686567164179,0.906564756605895
0.03731343283582089,0.27611940298507465,0.8950764472801002
0.04477611940298507,0.27611940298507465,0.8946806699665868
0.04477611940298507,0.3208955223880597,0.883449824776175
0.05223880597014925,0.3208955223880597,0.8825493911997557
0.05223880597014925,0.4253731343283582,0.8553758268942139
0.05970149253731343,0.4253731343283582,0.8547703685659964
0.05970149253731343,0.4552238805970149,0.8471143121540445
0.06716417910447761,0.4552238805970149,0.8425753997518269
0.06716417910447761,0.4701492537313433,0.8388476779165255
0.08208955223880597,0.4701492537313433,0.8368078055014899
0.08208955223880597,0.5223880597014925,0.8163365540758484
0.08955223880597014,0.5223880597014925,0.8159265912252558
0.08955223880597014,0.5298507462686567,0.808883286135607
0.09701492537313433,0.5298507462686567,0.8028596384133254
0.09701492537313433,0.5373134328358209,0.7956553431994279
0.1044776119402985,0.5373134328358209,0.7889118488686869
0.1044776119402985,0.5447761194029851,0.7832067884232224
0.11940298507462686,0.5447761194029851,0.771869377178736
0.11940298507462686,0.5522388059701493,0.7716282415167217
0.12686567164179105,0.5522388059701493,0.7674549983427031
0.12686567164179105,0.5746268656716418,0.755742287734926
0.13432835820895522,0.5746268656716418,0.7523514109937
0.13432835820895522,0.582089552238806,0.7487968113491907
0.1417910447761194,0.582089552238806,0.7169341627125437
0.1417910447761194,0.5970149253731343,0.7067392144283089
0.14925373134328357,0.5970149253731343,0.7047092176353278
0.14925373134328357,0.6044776119402985,0.6968575136465713
0.16417910447761194,0.6044776119402985,0.6876369655829401
0.16417910447761194,0.6194029850746269,0.6736948837341158
0.17164179104477612,0.6194029850746269,0.6700933569857972
0.17164179104477612,0.6268656716417911,0.6696535532917958
0.1791044776119403,0.6268656716417911,0.6643855686155831
0.1791044776119403,0.6567164179104478,0.6492367253990137
0.1865671641791045,0.6567164179104478,0.6424268536143055
0.1865671641791045,0.6716417910447762,0.6332017945989424
0.20149253731343283,0.6716417910447762,0.6231356355697769
0.20149253731343283,0.6791044776119403,0.6064862677283052
0.2537313432835821,0.6791044776119403,0.5811439410767518
0.2537313432835821,0.6865671641791045,0.5789454534204963
0.26119402985074625,0.6865671641791045,0.5725707841338108
0.26119402985074625,0.6940298507462687,0.5704778582158703
0.27611940298507465,0.6940298507462687,0.5660265864869599
0.27611940298507465,0.7164179104477612,0.5545517033805932
0.2835820895522388,0.7164179104477612,0.534509991050657
0.2835820895522388,0.7313432835820896,0.5321740768600233
0.29850746268656714,0.7313432835820896,0.5208755371822144
0.29850746268656714,0.7388059701492538,0.5174067961150831
0.31343283582089554,0.7388059701492538,0.5103226186183979
0.3208955223880597,0.746268656716418,0.5
0.3358208955223881,0.746268656716418,0.49222325156106195
0.3358208955223881,0.753731343283582,0.48970807709202907
0.35074626865671643,0.753731343283582,0.4799320190950895
0.35074626865671643,0.7761194029850746,0.4588115066658788
0.3656716417910448,0.7761194029850746,0.4527822587861711
0.3656716417910448,0.7835820895522388,0.45267019628599947
0.40298507462686567,0.7835820895522388,0.43767794065231114
0.40298507462686567,0.7910447761194029,0.43462163360665756
0.44029850746268656,0.7910447761194029,0.4252990702203825
0.44029850746268656,0.7985074626865671,0.4157772639830465
0.4552238805970149,0.7985074626865671,0.40329813270246306
0.4552238805970149,0.8059701492537313,0.3982048781918432
0.47761194029850745,0.8059701492537313,0.3962383288282708
0.47761194029850745,0.8283582089552238,0.3929460181337889
0.5149253731343284,0.8283582089552238,0.38435467830875836
0.5149253731343284,0.8432835820895522,0.37010729163010314
0.5298507462686567,0.8432835820895522,0.36631765708838493
0.5298507462686567,0.8507462686567164,0.36374995337091837
0.5522388059701493,0.8507462686567164,0.3595856718689334
0.5522388059701493,0.8582089552238806,0.3588113146384938
0.5746268656716418,0.8582089552238806,0.3542890287627526
0.5746268656716418,0.8656716417910447,0.35306461450138665
0.5895522388059702,0.8656716417910447,0.3495264114299848
0.5895522388059702,0.8805970149253731,0.3485546563772485
0.6044776119402985,0.8805970149253731,0.3469574904480074
0.6044776119402985,0.8955223880597015,0.3394528279323263
0.6417910447761194,0.8955223880597015,0.3332278962694547
0.6417910447761194,0.9029850746268657,0.3328033611689036
0.6492537313432836,0.9029850746268657,0.3318601589767632
0.6492537313432836,0.9104477611940298,0.33090285899662997
0.664179104477612,0.9104477611940298,0.3274279515071766
0.664179104477612,0.917910447761194,0.3211002859017605
0.6791044776119403,0.917910447761194,0.3132206985871478
0.6791044776119403,0.9253731343283582,0.312910839797637
0.6865671641791045,0.9253731343283582,0.31268814258878536
0.6865671641791045,0.9402985074626866,0.308538345589655
0.7089552238805971,0.9402985074626866,0.3036868084008896
0.7089552238805971,0.9477611940298507,0.3031589593194076
0.7761194029850746,0.9477611940298507,0.28321401920712463
0.7761194029850746,0.9552238805970149,0.28167579719784364
0.7835820895522388,0.9552238805970149,0.28121661048227736
0.7835820895522388,0.9626865671641791,0.2807088576327367
0.7910447761194029,0.9626865671641791,0.27749064559596437
0.7910447761194029,0.9701492537313433,0.2747957568879775
0.8432835820895522,0.9701492537313433,0.2701343726141851
0.8432835820895522,0.9776119402985075,0.2691500040842378
0.8582089552238806,0.9776119402985075,0.267878741706222
0.8582089552238806,0.9925373134328358,0.2536020557374809
0.9850746268656716,0.9925373134328358,0.19866006631828048
0.9850746268656716,1.0,0.19670200449865435
1.0,1.0,0.1779152279927936
